id,original_title,cast,director,genres,production_companies,keywords,release_year
371645,Hunt for the Wilderpeople,"['samneill', 'juliandennison', 'rimatewiata']",['taikawaititi'],"['drama', 'adventure', 'comedy']","['defenderfilms', 'pikifilms', 'curiousfilm']",['newzealand'],2016
378227,Natsamrat,"['nanapatekar', 'medhamanjrekar', 'vikramgokhale']",['maheshmanjrekar'],['drama'],"['greatmarathaentertainmentcompanyindia', 'fincraftmediaentertainment']","['hardtimes', 'theater', 'actor']",2016
361980,Me Rosvolat,"['kariväänänen', 'timoaula', 'emiliahakkarainen']",['marjutkomulainen'],"['adventure', 'family']",['kinoproduction'],"['pirate', 'childkidnapping']",2015
293471,Onneli ja Anneli,"['aavamerikanto', 'liljalehto', 'eijaahvo']",['saaracantell'],['family'],['zodiakfinlandoy'],['womandirector'],2014
286367,Classroom 6,"['valentinakolaric', 'mikemclaughlin', 'mauricemejia']",['jonasodenheimer'],['horror'],['oldjimproductions'],"['night', 'paranormalphenomena', 'talkingtothecamera']",2014
308269,"Gore, Quebec","['myrthinstagg', 'blakemawson', 'andymalone']","['jeanbenoitlauzon', 'rickmele']","['thriller', 'horror']",['greenlakefilms'],"['horror', 'woods', 'independentfilm']",2014
365375,Sunny in the Dark,"['leemeriwether', 'jayhuguley', 'johnnywalter']",['courtneyware'],['drama'],"['toppupmedia', 'awarefilms', 'playniceproductions']",['womandirector'],2015
337104,Chronic,"['timroth', 'bitsietulloch', 'daviddastmalchian']",['michelfranco'],['drama'],"['strombolifilms', 'vamonosfilms']","['nurse', 'architect', 'man']",2015
384262,Takaisin pintaan,"['patrikgrönqvist', 'kaikänkänen', 'samipaakkarinen']",['juanreina'],['documentary'],"['fugleneas', 'monamiagency']","['rescuemission', 'death', 'accident']",2016
372985,Boris Sans Béatrice,"['jameshyndman', 'simoneelisegirard', 'isoldadychauk']",['deniscôté'],['drama'],['metafilms'],"['lovetriangle', 'drama', 'love']",2016
379388,Las Plantas,"['violetacastillo', 'ingridisensee', 'mauriciovaca']",['robertodoveris'],['drama'],['laventura'],['comingofage'],2017
371462,Mammal,"['rachelgriffiths', 'barrykeoghan', 'michaelmcelhatton']",['rebeccadaly'],['drama'],"['fastnetfilms', 'rinkelfilm', 'calachfilms', 'lesfilmsfauves']",['womandirector'],2016
349135,Roboshark,"['alexispeterman', 'mattrippy', 'nigelbarber']",['jefferyscottlando'],"['thriller', 'action', 'sciencefiction']","['supercolliderproductions', 'bufo', 'ufofilms']","['mutant', 'seattle', 'sharkattack']",2015
342672,4th Man Out,"['evantodd', 'parkeryoung', 'chordoverstreet']",['andrewnackman'],['comedy'],"['movingpictures', 'taitproductions', 'gravitasventures']","['comingout', 'lgbt']",2016
354388,No Home Movie,"['chantalakerman', 'nataliaakerman']",['chantalakerman'],['documentary'],"['paradisefilms', 'liaisoncinématographique']",['womandirector'],2015
259460,Conducta,"['armandovaldésfreyre', 'alinarodríguez', 'yulietcruz']",['ernestodaranas'],['drama'],"['institutocubanodelarteeindustriascinematográficosicaic', 'rtvcomercial', 'mincult']","['cuba', 'education', 'youth']",2014
287322,Blackbird,"['monique', 'isaiahwashington', 'julianwalker']",['patrikianpolk'],['drama'],['rljentertainment'],"['sexuality', 'singer', 'blacklgbt']",2014
332880,Les oiseaux de passage,"['clarissedjuroski', 'léawarny', 'alaineloy']",['olivierringer'],['family'],"['ringproductions', 'lesfilmsdantoine']",['tiere'],2015
369364,A Girl in the River: The Price of Forgiveness,"['saba', 'asadjamal']",['sharmeenobaidchinoy'],['documentary'],['hbodocumentaryfilms'],['womandirector'],2015
321377,Plan 9,"['briankrause', 'misterlobo', 'matthewewald']",['johnjohnson'],"['sciencefiction', 'horror']",['darkstoneentertainment'],"['remake', 'zombie', 'alieninvasion']",2015
280840,Ma ma,"['penélopecruz', 'luistosar', 'àlexbrendemühl']",['juliomédem'],['drama'],"['tve', 'morenafilms', 'adhocproductions', 'backupmedia']",['breastcancer'],2015
259720,टू स्टेट्स,"['aliabhatt', 'arjunkapoor', 'amritasingh']",['abhishekvarman'],"['comedy', 'romance', 'drama']","['nadiadwalagrandsons', 'dharmaproductions']","['love', 'wedding']",2014
348537,Ocho apellidos catalanes,"['claralago', 'danirovira', 'bertoromero']",['emiliomartínezlázaro'],"['comedy', 'romance']",['telecincocinema'],"['fight', 'procession', 'basquecountry']",2015
382899,Mama,"['natašatičralijan', 'vidarucli', 'gabriellaferrari']",['vladoškafar'],['drama'],"['transmedia', 'gustavfilm', 'archproduction']","['italy', 'drugaddiction', 'secluded']",2016
296449,Francofonia,"['louisdodelencquesaing', 'vincentnemeth', 'benjaminutzerath']",['alexandersokurov'],"['documentary', 'drama', 'history']","['artefrancecinéma', 'medienboardberlinbrandenburggmbh', 'eurimages', 'mediaprogrammeoftheeuropeanunion', 'idéaleaudience', 'filmförderungsanstaltffa', 'zeroonefilm', 'centrenationaldelacinématographiecnc', 'filmundmedienstiftungnrw', 'muséedulouvre', 'n27entertainment', 'deutscherfilmförderfondsdfff', 'netherlandsfundforfilm']","['museum', 'louvre', 'painting']",2015
363844,The Ouija Exorcism,"['jdamiananastasio', 'brittneybertier', 'cameronbigelow']",['nickslatkin'],['horror'],['marquisproductions'],"['exorcism', 'possession', 'ouijaboard']",2015
256316,찌라시: 위험한 소문,"['kimkangwoo', 'jungjinyoung', 'kochangseok']",['kimkwangsik'],"['thriller', 'crime', 'drama']",['cjentertainment'],"['찌라시', '위험한소문', '찌라시위험한소문']",2014
302036,Beyond,"['richardjdanum', 'gillianmcgregor', 'paulbrannigan']","['josephbaker', 'tomlarge']","['romance', 'sciencefiction', 'drama']","['attercorpproductions', 'bigviewmedia']","['postapocalyptic', 'alieninvasion', 'gunviolence']",2014
347835,The Real Miyagi,"['fumiodemura', 'johngavildsen', 'billyblanks']",['kevinderek'],['documentary'],['loveprojectfilms'],"['martialarts', 'karate']",2015
329010,Emelie,"['sarahbolger', 'susanpourfar', 'chrisbeetem']",['michaelthelin'],['thriller'],"['sandbarpictures', 'uncorkedproductions']",['babysitter'],2016
330697,Belgica,"['stefaerts', 'tomvermeir', 'dominiquevanmalder']",['felixvangroeningen'],['drama'],"['pyramideproductions', 'topkapifilms', 'menuetproducties']","['bar', 'belgium', 'beer']",2016
364540,Girl Asleep,"['bethanywhitmore', 'harrisonfeldman', 'ambermcmahon']",['rosemarymyers'],"['fantasy', 'comedy', 'drama']","['windmilltheatre', 'softtreadenterprises']","['17s', 'birthday', 'birthdayparty']",2016
301365,The Neon Demon,"['ellefanning', 'karlglusman', 'jenamalone']",['nicolaswindingrefn'],"['thriller', 'horror']","['boldfilms', 'amazonstudios', 'vendianentertainment', 'spacerocketnation']",['model'],2016
334026,Sun Choke,"['sarahhagan', 'barbaracrampton', 'saramalakullane']",['bencresciman'],"['mystery', 'drama', 'thriller']","['easyopenproductions', 'lodgerfilms']","['femalenudity', 'heldcaptive', 'therapy']",2015
330770,Évolution,"['maxbrebant', 'roxaneduran', 'juliemarieparmentier']",['lucilehadzihalilovic'],"['mystery', 'drama', 'horror']","['exnihilo', 'canal', 'lesfilmsduworso', 'noodlesproduction', 'ciné', 'scopepictures', 'letaxshelterdugouvernementfédéraldebelgique', 'centrenationaldelacinématographiecnc', 'ministèredelacultureetdelacommunication', 'volcanofilms', 'leftfieldventures', 'evofilmsaie', 'indéfilms3', 'palatineétoile12', 'cinéfeelprod']","['nurse', 'sea', 'beach']",2015
364433,Lo chiamavano Jeeg Robot,"['claudiosantamaria', 'ileniapastorelli', 'lucamarinelli']",['gabrielemainetti'],"['action', 'drama', 'comedy']","['raicinema', 'goonfilms']",['superhero'],2015
308674,Superpai,"['danilogentili', 'dantonmello', 'rafinhabastos']",['pedroamorim'],['comedy'],['querosenefilmes'],['brazilian'],2015
385317,Hot Bot,"['cynthiakirchner', 'doughaley', 'zackpearlman']",['michaelpolish'],"['comedy', 'sciencefiction']",['typhoonworks'],"['female', 'robot']",2016
277796,Hide and Seek,"['joshoconnor', 'hannaharterton', 'reamole']",['joannacoates'],"['romance', 'drama']","['filmmovement', 'pierrotlefoufilmvertriebsgmbh']",['womandirector'],2014
301348,Elvis & Nixon,"['kevinspacey', 'michaelshannon', 'alexpettyfer']",['lizajohnson'],"['comedy', 'history']",['prescience'],"['whitehouse', 'usapresident', '17s']",2016
338065,Dil Dhadakne Do,"['anilkapoor', 'priyankachopra', 'shefalishah']",['zoyaakhtar'],"['drama', 'family', 'romance']","['excelentertainment', 'babieka', 'jungleepictures']","['talkinganimal', 'womandirector']",2015
367524,Kareem: Minority of One,"['kareemabduljabbar', 'magicjohnson', 'lievschreiber']",['aaroncohen'],['documentary'],['mandalaysportsmediamsm'],"['biography', 'basketball']",2015
347752,Road Games,"['andrewsimpson', 'joséphinedelabaume', 'frédéricpierrot']",['abnerpastoll'],['thriller'],"['februaryfilms', 'triggerfilms', 'superbefilms']","['femalenudity', 'composer', 'nudity']",2016
150201,You Are Not Alone,"['kristadzialoszynski', 'davidobrien', 'marymikva']",['derekmungor'],"['horror', 'thriller']","['hifimotionpictures', 'bmoviestudios']","['sliceoflife', 'slasher', 'pov']",2016
291871,Yosemite,"['jamesfranco', 'henryhopper', 'stevenwiig']",['gabrielledemeestere'],['drama'],"['rabbitbandiniproductions', 'elysiumbandinistudios']","['basedonnovel', 'childhoodfriends', 'womandirector']",2016
177622,I Dream Of Wires,"['trentreznor', 'garynuman']",['robertfantinatto'],"['music', 'documentary']",['firstrunfeatures'],"['musicinstrument', 'electronicmusicscore', 'synthesizer']",2014
333385,Mr. Right,"['samrockwell', 'annakendrick', 'timroth']",['pacocabezas'],"['action', 'comedy', 'romance']","['amasiaentertainment', '3311productions', 'circleofconfusion']","['hitman', 'romanticcomedy']",2016
337085,Estranged,"['jamescosmo', 'amymanson', 'norajanenoone']",['adamlevins'],"['horror', 'thriller']","['facefilms', 'room11', 'vicariousentertainment']",['roadaccident'],2015
301224,54 Days,"['diannalagrassa', 'stephaniemay', 'mattjames']",['timlea'],['thriller'],['54daysproductions'],"['australian', 'invasion', 'dystopia']",2014
369834,சேதுபதி,"['vijaysethupathi', 'remyanambeesan', 'velaramamoorthy']",['suarunkumar'],"['action', 'drama', 'romance']","['vansanmovies', 'orangecreations']","['honestcop', 'powerabuse', 'bravecop']",2016
347689,Pee-wee's Big Holiday,"['paulreubens', 'joemanganiello', 'aliashawkat']",['johnlee'],"['adventure', 'comedy', 'family']","['apatowproductions', 'netflix']","['cultcomedy', 'basedontvseries']",2016
339984,Miracles from Heaven,"['jennifergarner', 'kylierogers', 'martinhenderson']",['patriciariggen'],['drama'],"['tristarpictures', 'sonypicturesentertainment']","['miracle', 'christian', 'cure']",2016
292010,The Daughter,"['geoffreyrush', 'ewenleslie', 'paulschneider']",['simonstone'],['drama'],['screennsw'],"['australia', 'forest', 'unemployment']",2015
375012,Under the Shadow,"['nargesrashidi', 'avinmanshadi', 'bobbynaderi']",['babakanvari'],['horror'],['wigwamfilms'],"['mother', 'daughter', 'evil']",2016
376311,Little Dead Rotting Hood,"['ericbalfour', 'biancaasantos', 'patrickmuldoon']",['jaredcohn'],"['fantasy', 'horror', 'romance']",['theasylum'],"['wolf', 'mythology', 'undead']",2016
315664,Florence Foster Jenkins,"['merylstreep', 'hughgrant', 'rebeccaferguson']",['stephenfrears'],"['comedy', 'drama']","['bbcfilms', 'qwertyfilms', 'pathé']","['opera', 'biography', 'singingfalse']",2016
377799,La Vache,"['fatsahbouyahmed', 'lambertwilson', 'jameldebbouze']",['mohamedhamidi'],"['drama', 'comedy']","['france3cinéma', 'pathé', 'agorafilms']","['fair', 'cow', 'agriculture']",2015
329815,Maryland,"['matthiasschoenaerts', 'dianekruger', 'paulhamy']",['alicewinocour'],"['drama', 'thriller']","['angoaagicoa', 'procirep', 'france3cinéma', 'marsfilms', 'canal', 'dariusfilms', 'dharamsala', 'scopepictures', 'francetélévisions', 'régionprovencealpescôtedazur', 'letaxshelterdugouvernementfédéraldebelgique', 'centrenationaldelacinématographiecnc', 'ciné', 'régionbassenormandie', 'indiesalescompany', 'indieinvest']","['posttraumaticstressdisorder', 'warveteran', 'bodyguard']",2015
228109,Two-Bit Waltz,"['claramamet', 'williamhmacy', 'jaredgilman']",['claramamet'],"['comedy', 'drama', 'family']",['ebfproductions'],['womandirector'],2014
302688,My Big Fat Greek Wedding 2,"['johncorbett', 'elenakampouris', 'niavardalos']",['kirkjones'],"['romance', 'comedy', 'family']","['universalpictures', 'playtone', 'hbofilms', 'goldcirclefilms']","['comedy', 'wedding']",2016
357706,இறுதிச்சுற்று,"['madhavan', 'ritikasingh', 'mumtazsorcar']",['sudhakongaraprasad'],"['action', 'drama']","['utvmotionpictures', 'ynotstudios', 'thirukumaranentertainment', 'rajkumarhiranifilms']","['corruption', 'sport', 'femaleboxing']",2016
186759,Get a Job,"['milesteller', 'annakendrick', 'bryancranston']",['dylankidd'],['comedy'],"['doublefeaturefilms', 'cbsfilms']","['career', 'postcollege', 'youngadult']",2016
356326,Sorgenfri,"['troelslyby', 'milledinesen', 'benjaminengell']",['bomikkelsen'],"['horror', 'thriller']",['metafilm'],"['zombie', 'virus']",2015
342521,Keanu,"['jordanpeele', 'keeganmichaelkey', 'tiffanyhaddish']",['peteratencio'],"['action', 'comedy']",['newlinecinema'],"['hitman', 'stripclub', 'africanamerican']",2016
375742,Córki dancingu,"['kingapreis', 'michalinaolszańska', 'martamazurek']",['agnieszkasmoczynska'],"['horror', 'music']","['wytwórniafilmówdokumentalnychifabularnychwfdif', 'telewizjapolska\tkoprodukcja', 'polskiinstytutsztukifilmowejwspółfinansowanie', 'platigeimagekoprodukcja', 'hbopolskakoprodukcja']","['musical', 'womandirector']",2015
336011,White Girl,"['morgansaylor', 'justinbartha', 'adrianmartinez']",['elizabethwood'],['drama'],"['killerfilms', 'greencardpictures', 'bankstreetfilms', 'supermarché']","['sex', 'newyorkcity', 'drug']",2016
290825,Yoga Hosers,"['lilyrosedepp', 'harleyquinnsmith', 'justinlong']",['kevinsmith'],"['comedy', 'fantasy', 'horror']","['invinciblepicturescorp', 'abbolitaproductions', 'destrofilms']","['canada', 'nazis', 'sequel']",2016
296360,Love & Friendship,"['katebeckinsale', 'xaviersamuel', 'emmagreenwell']",['whitstillman'],"['comedy', 'drama', 'romance']","['blinderfilms', 'chicfilms', 'amazonstudios', 'westerlyfilms', 'revolveramsterdam']","['friendship', 'janeausten', '18thcentury']",2016
347848,Last Girl Standing,"['akashabanksvillalobos', 'danielleevonploeger', 'jdcarrera']",['benjaminrmoody'],"['drama', 'horror']",['bluegogglesfilms'],"['slasher', 'troubledpast']",2015
239367,ジョバンニの島,"['masachikaichimura', 'polinailyushenko', 'hiroshiinuzuka']",['mizuhonishikubo'],"['history', 'animation', 'drama']","['warnerbrojapan', 'productionig', 'japanassociationofmusicenterprisesjame']","['dancing', 'lossofbrother', 'island']",2014
365002,Kryptonita,"['pablorago', 'diegocapusotto', 'nicolásvázquez']",['nicanorloreti'],"['fantasy', 'sciencefiction', 'comedy']",['crudofilms'],"['bizarrecomedy', 'scificomedy']",2015
379291,Justice League vs. Teen Titans,"['jonbernthal', 'jasonomara', 'stuartallan']",['samliu'],"['action', 'animation']","['dccomics', 'warnerbrosanimation', 'dcentertainment']","['dccomics', 'superhero', 'basedoncomic']",2016
338913,Bill,"['mathewbaynton', 'simonfarnaby', 'marthahowedouglas']",['richardbracewell'],"['comedy', 'family']","['cowboyfilms', 'bbcfilms', 'punkcinema']","['shakespeare', 'assassinationattempt', '16thcentury']",2015
387893,Ice Age: The Great Egg-Scapade,"['rayromano', 'johnleguizamo', 'denisleary']",['ricardocurtis'],"['adventure', 'animation', 'comedy']","['blueskystudios', 'twentiethcenturyfoxanimation', 'houseofcoolstudios']","['squirrel', 'mammoth', 'iceage']",2016
356325,Everything Is Copy,"['noraephron', 'tomhanks', 'robreiner']","['jacobbernstein', 'nickhooker']",['documentary'],['hbodocumentaryfilms'],['film'],2015
304878,Von Caligari zu Hitler: Das deutsche Kino im Zeitalter der Massen,"['rüdigersuchsland', 'hanshenrikwöhler', 'volkerschlöndorff']",['rüdigersuchsland'],['documentary'],"['arte', 'zweitesdeutschesfernsehenzdf', 'friedrichwilhelmmurnaustiftung', 'praesensfilm', 'looksfilmproduktionengmbh', 'deutschekinemathekfürfilmundfernsehen', 'deutschesfilminstitut', 'filmmuseummünchen', 'widehouse']","['weimarrepublic', 'director', '12s']",2015
373349,Mapplethorpe: Look at the Pictures,"['robertmapplethorpe', 'pattismith', 'franlebowitz']","['fentonbailey', 'randybarbato']",['documentary'],"['worldofwonderproductions', 'filmmanufacturers']",['portraitofanartist'],2016
344170,Only the Dead See The End of War,"['abumusabalzarqawi', 'michaelware']","['billguttentag', 'michaelware']",['documentary'],"['screenaustralia', 'screenqueensland', 'wolfhoundpictures', 'foxtel', 'penancefilms']",['journalist'],2015
380808,Zero Days,"['joannetucker', 'yossimelman', 'ralphlangner']",['alexgibney'],['documentary'],"['jigsawproductions', 'participantmedia']","['hacking', 'cybercrime']",2016
295699,Everybody Wants Some!!,"['blakejenner', 'justonstreet', 'ryanguzman']",['richardlinklater'],['comedy'],['annapurnapictures'],"['college', 'rivalry', 'friendshipbetweenmen']",2016
369557,Sing Street,"['ferdiawalshpeelo', 'lucyboynton', 'mariadoylekennedy']",['johncarney'],"['romance', 'drama', 'music']","['cosmofilms', 'likelystory', 'filmnationentertainment', 'filmwavepictures', 'palmstarmedia', 'distressedfilms']","['londonengland', 'brotherbrotherrelationship', 'video']",2016
336775,All-Stars,"['richardkind', 'sethmorris', 'lancekinsey']",['lancekinsey'],['comedy'],['13allstarsllc'],"['sport', 'mockumentary', 'improvisation']",2014
362541,Jump!,"['umathurman', 'barakhardley', 'anthonyrayparker']",['jessicavalentine'],"['comedy', 'drama']",['triggerstreetproductions'],"['mentalillness', 'womandirector']",2014
358893,Angry Indian Goddesses,"['sarahjanedias', 'rajshrideshpande', 'sandhyamridul']",['pannalin'],"['drama', 'comedy']","['onetwofilms', 'junglebookentertainment', 'proteinentertainment']","['photographer', 'rapeandmurder', 'india']",2015
